STIME          TIME             UID   PID D    BLOCK   SIZE       COMM PATHNAME
447634985973   447634986239     501 16073 R 32173095   4096    firefox ??/entries/B2699DA7EE972E1C00DCF38C4CA1EFFAB47628AC
447634986385   447634986588     501 16073 R 32173093   4096    firefox ??/entries/A8A802F02A7E4989ACF37876B69A936279FFE6E0
447634986781   447634987032     501 16073 R 32173090   8192    firefox ??/entries/15C0922C790AFBDFED5B51D4A28833190AAB8EA2
447634988853   447634989053     501 16073 W 32173037   4096    firefox ??/entries/2DBE5934CAFBDA8185F13E7945D419ED83D0D425
447634988899   447634989105     501 16073 W 18952614   4096    firefox ??/entries/2DBE5934CAFBDA8185F13E7945D419ED83D0D425
447634988952   447634989160     501 16073 W 32173042   4096    firefox ??/entries/D7F34818DAD3ED1C24668C2CAE99A458673AE43B
447634989164   447634989406     501 16073 W 25244881   8192    firefox ??/entries/D7F34818DAD3ED1C24668C2CAE99A458673AE43B
447634989338   447634989441     501 16073 W 32173043   4096    firefox ??/entries/0FE728F8FD7A670ED666FFCE770F3936C2494CC5
447634989368   447634989492     501 16073 W 25248336   8192    firefox ??/entries/0FE728F8FD7A670ED666FFCE770F3936C2494CC5
447634989468   447634989588     501 16073 W 32173047   4096    firefox ??/entries/AD24029770560FD08DF913220E27B8AB0CF1223C
447634989545   447634989640     501 16073 W 25248341   8192    firefox ??/entries/AD24029770560FD08DF913220E27B8AB0CF1223C
447634989599   447634989688     501 16073 W 32173051   4096    firefox ??/entries/E9C97FAD2202F8BA6E4195C303EB97E0DD582E28
447634989693   447634989848     501 16073 W 25248343   8192    firefox ??/entries/E9C97FAD2202F8BA6E4195C303EB97E0DD582E28
447634989847   447634989960     501 16073 W 32173052   4096    firefox ??/entries/8407C9951087ECEC0DB14CEEF0143A1D1437A013
447634989936   447634990059     501 16073 W 25248363   8192    firefox ??/entries/8407C9951087ECEC0DB14CEEF0143A1D1437A013
447634990046   447634990148     501 16073 W 32173055   4096    firefox ??/entries/28A52E17993FE9E873ED4FBED93584C434BD0922
447634990113   447634990197     501 16073 W 18952615   4096    firefox ??/entries/28A52E17993FE9E873ED4FBED93584C434BD0922
447634990162   447634990266     501 16073 W 32173063   4096    firefox ??/entries/2BC2D12611F296F0167BB62308573818BB5C3EAB
447634990194   447634990319     501 16073 W 25248412   8192    firefox ??/entries/2BC2D12611F296F0167BB62308573818BB5C3EAB
447634990268   447634990370     501 16073 W 32173059   4096    firefox ??/entries/FE58CF06F686A5ACEE793548D3A3C1C5DBDEA893
447634990370   447634990472     501 16073 W 25248387   8192    firefox ??/entries/FE58CF06F686A5ACEE793548D3A3C1C5DBDEA893
447634990476   447634990587     501 16073 W 32173067   4096    firefox ??/entries/B5A1789D71B84875C13090694CB8A388A31A52D3
447634990550   447634990637     501 16073 W 25248416   8192    firefox ??/entries/B5A1789D71B84875C13090694CB8A388A31A52D3
447634990643   447634990727     501 16073 W 32173071   4096    firefox ??/entries/9CC89FEAB59837BD50DBDE8C2CC55041E54F2DC6
447634990692   447634990789     501 16073 W 25248422   8192    firefox ??/entries/9CC89FEAB59837BD50DBDE8C2CC55041E54F2DC6
447634990804   447634990903     501 16073 W 32173075   4096    firefox ??/entries/3208101C40388D7F796A21B01A1A36419518D483
447634990868   447634990950     501 16073 W 18952616   4096    firefox ??/entries/3208101C40388D7F796A21B01A1A36419518D483
